ID,Command,Metafield: product.length [dimension],Metafield: product.width [dimension],Metafield: product.height [dimension]
7715584606311,UPDATE,"{""value"":7.9,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715584671847,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715584737383,UPDATE,"{""value"":9.6,""unit"":""in""}","{""value"":8.3,""unit"":""in""}","{""value"":5.2,""unit"":""in""}"
7715584770151,UPDATE,"{""value"":13.1,""unit"":""in""}","{""value"":9.3,""unit"":""in""}","{""value"":5.5,""unit"":""in""}"
7715584835687,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.8,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715584868455,UPDATE,"{""value"":7.87,""unit"":""in""}","{""value"":7.72,""unit"":""in""}","{""value"":4.57,""unit"":""in""}"
7715584933991,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715584999527,UPDATE,"{""value"":7.87,""unit"":""in""}","{""value"":7.72,""unit"":""in""}","{""value"":4.57,""unit"":""in""}"
7715585097831,UPDATE,"{""value"":7.9,""unit"":""in""}","{""value"":7.8,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715585163367,UPDATE,"{""value"":7.87,""unit"":""in""}","{""value"":7.8,""unit"":""in""}","{""value"":4.65,""unit"":""in""}"
7715585196135,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715585228903,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715585261671,UPDATE,"{""value"":7.9,""unit"":""in""}","{""value"":7.8,""unit"":""in""}","{""value"":4.7,""unit"":""in""}"
7715585294439,UPDATE,"{""value"":7.9,""unit"":""in""}","{""value"":7.8,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715585359975,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.8,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715585425511,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715585458279,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715585491047,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715585556583,UPDATE,"{""value"":12.05,""unit"":""in""}","{""value"":11.42,""unit"":""in""}","{""value"":5.35,""unit"":""in""}"
7715585589351,UPDATE,"{""value"":12.1,""unit"":""in""}","{""value"":11.5,""unit"":""in""}","{""value"":5.1,""unit"":""in""}"
7715585654887,UPDATE,"{""value"":12.05,""unit"":""in""}","{""value"":11.42,""unit"":""in""}","{""value"":5.04,""unit"":""in""}"
7715585687655,UPDATE,"{""value"":12.13,""unit"":""in""}","{""value"":11.5,""unit"":""in""}","{""value"":4.96,""unit"":""in""}"
7715585753191,UPDATE,"{""value"":12.1,""unit"":""in""}","{""value"":11.6,""unit"":""in""}","{""value"":5.1,""unit"":""in""}"
7715585785959,UPDATE,"{""value"":12.1,""unit"":""in""}","{""value"":11.5,""unit"":""in""}","{""value"":5.1,""unit"":""in""}"
7715585818727,UPDATE,"{""value"":12.13,""unit"":""in""}","{""value"":11.42,""unit"":""in""}","{""value"":5.04,""unit"":""in""}"
7715585851495,UPDATE,"{""value"":11.6,""unit"":""in""}","{""value"":7.6,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715585917031,UPDATE,"{""value"":11.6,""unit"":""in""}","{""value"":7.5,""unit"":""in""}","{""value"":4.4,""unit"":""in""}"
7715585949799,UPDATE,"{""value"":8,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715585982567,UPDATE,"{""value"":7.9,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715586015335,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.8,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715586048103,UPDATE,"{""value"":7.87,""unit"":""in""}","{""value"":7.8,""unit"":""in""}","{""value"":4.65,""unit"":""in""}"
7715586113639,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.7,""unit"":""in""}"
7715586146407,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.8,""unit"":""in""}","{""value"":4.7,""unit"":""in""}"
7715586179175,UPDATE,"{""value"":7.9,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715586211943,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715586244711,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715586310247,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715586343015,UPDATE,"{""value"":9.6,""unit"":""in""}","{""value"":8.3,""unit"":""in""}","{""value"":5.3,""unit"":""in""}"
7715586408551,UPDATE,"{""value"":9.625,""unit"":""in""}","{""value"":8.25,""unit"":""in""}","{""value"":5.25,""unit"":""in""}"
7715586506855,UPDATE,"{""value"":9.625,""unit"":""in""}","{""value"":8.25,""unit"":""in""}","{""value"":5.25,""unit"":""in""}"
7715586539623,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.8,""unit"":""in""}","{""value"":4.7,""unit"":""in""}"
7715586605159,UPDATE,"{""value"":10.2,""unit"":""in""}","{""value"":8.2,""unit"":""in""}","{""value"":5.6,""unit"":""in""}"
7715586637927,UPDATE,"{""value"":10.2,""unit"":""in""}","{""value"":8.3,""unit"":""in""}","{""value"":5.5,""unit"":""in""}"
7715586670695,UPDATE,"{""value"":10.2,""unit"":""in""}","{""value"":8.2,""unit"":""in""}","{""value"":5.6,""unit"":""in""}"
7715586703463,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715586768999,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715586801767,UPDATE,"{""value"":12.05,""unit"":""in""}","{""value"":11.5,""unit"":""in""}","{""value"":5.04,""unit"":""in""}"
7715586834535,UPDATE,"{""value"":11.7,""unit"":""in""}","{""value"":7.5,""unit"":""in""}","{""value"":4.4,""unit"":""in""}"
7715586900071,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715586932839,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715586965607,UPDATE,"{""value"":7.9,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715587063911,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715587129447,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715587162215,UPDATE,"{""value"":12.05,""unit"":""in""}","{""value"":11.42,""unit"":""in""}","{""value"":5.04,""unit"":""in""}"
7715587227751,UPDATE,"{""value"":12.05,""unit"":""in""}","{""value"":11.42,""unit"":""in""}","{""value"":5.12,""unit"":""in""}"
7715587293287,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715587358823,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715587457127,UPDATE,"{""value"":8.69,""unit"":""in""}","{""value"":7.31,""unit"":""in""}","{""value"":4.25,""unit"":""in""}"
7715587522663,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715587588199,UPDATE,"{""value"":13.7,""unit"":""in""}","{""value"":9.4,""unit"":""in""}","{""value"":3.2,""unit"":""in""}"
7715587653735,UPDATE,"{""value"":18.62,""unit"":""in""}","{""value"":11.12,""unit"":""in""}","{""value"":3.62,""unit"":""in""}"
7715587719271,UPDATE,"{""value"":18.62,""unit"":""in""}","{""value"":11.12,""unit"":""in""}","{""value"":3.62,""unit"":""in""}"
7715587784807,UPDATE,"{""value"":18.66,""unit"":""in""}","{""value"":11.1,""unit"":""in""}","{""value"":3.7,""unit"":""in""}"
7715587850343,UPDATE,"{""value"":18.5,""unit"":""in""}","{""value"":11.26,""unit"":""in""}","{""value"":4.17,""unit"":""in""}"
7715587948647,UPDATE,"{""value"":8.69,""unit"":""in""}","{""value"":7.31,""unit"":""in""}","{""value"":4.25,""unit"":""in""}"
7715587981415,UPDATE,"{""value"":8.69,""unit"":""in""}","{""value"":7.31,""unit"":""in""}","{""value"":4.25,""unit"":""in""}"
7715588046951,UPDATE,"{""value"":7.38,""unit"":""in""}","{""value"":7.38,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715588112487,UPDATE,"{""value"":13.625,""unit"":""in""}","{""value"":9.25,""unit"":""in""}","{""value"":3.125,""unit"":""in""}"
7715588178023,UPDATE,"{""value"":9.625,""unit"":""in""}","{""value"":8.25,""unit"":""in""}","{""value"":5.25,""unit"":""in""}"
7715588243559,UPDATE,"{""value"":9.625,""unit"":""in""}","{""value"":8.25,""unit"":""in""}","{""value"":5.25,""unit"":""in""}"
7715588341863,UPDATE,"{""value"":15.5,""unit"":""in""}","{""value"":13.5,""unit"":""in""}","{""value"":2.62,""unit"":""in""}"
7715588407399,UPDATE,"{""value"":15.6,""unit"":""in""}","{""value"":11.7,""unit"":""in""}","{""value"":3,""unit"":""in""}"
7715588472935,UPDATE,"{""value"":13.6,""unit"":""in""}","{""value"":9.2,""unit"":""in""}","{""value"":2.5,""unit"":""in""}"
7715588538471,UPDATE,"{""value"":15.59,""unit"":""in""}","{""value"":8.19,""unit"":""in""}","{""value"":3.7,""unit"":""in""}"
7715588571239,UPDATE,"{""value"":18.63,""unit"":""in""}","{""value"":11.25,""unit"":""in""}","{""value"":3.63,""unit"":""in""}"
7715588636775,UPDATE,"{""value"":7.62,""unit"":""in""}","{""value"":7.62,""unit"":""in""}","{""value"":4.75,""unit"":""in""}"
7715588702311,UPDATE,"{""value"":7.62,""unit"":""in""}","{""value"":7.62,""unit"":""in""}","{""value"":4.75,""unit"":""in""}"
7715588800615,UPDATE,"{""value"":7.7,""unit"":""in""}","{""value"":7.6,""unit"":""in""}","{""value"":4.7,""unit"":""in""}"
7715588866151,UPDATE,"{""value"":7.625,""unit"":""in""}","{""value"":7.625,""unit"":""in""}","{""value"":4.75,""unit"":""in""}"
7715588931687,UPDATE,"{""value"":13.62,""unit"":""in""}","{""value"":9.25,""unit"":""in""}","{""value"":2.75,""unit"":""in""}"
7715588997223,UPDATE,"{""value"":18.62,""unit"":""in""}","{""value"":11.12,""unit"":""in""}","{""value"":3.62,""unit"":""in""}"
7715589095527,UPDATE,"{""value"":13.62,""unit"":""in""}","{""value"":9.25,""unit"":""in""}","{""value"":2.75,""unit"":""in""}"
7715589128295,UPDATE,"{""value"":13.5,""unit"":""in""}","{""value"":9.1,""unit"":""in""}","{""value"":2.8,""unit"":""in""}"
7715589226599,UPDATE,"{""value"":13.62,""unit"":""in""}","{""value"":9.25,""unit"":""in""}","{""value"":2.75,""unit"":""in""}"
7715589292135,UPDATE,"{""value"":13.6,""unit"":""in""}","{""value"":9.2,""unit"":""in""}","{""value"":3.2,""unit"":""in""}"
7715589357671,UPDATE,"{""value"":18.62,""unit"":""in""}","{""value"":11.12,""unit"":""in""}","{""value"":3.62,""unit"":""in""}"
7715589423207,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715589488743,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715589554279,UPDATE,"{""value"":3.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}","{""value"":3,""unit"":""in""}"
7715589718119,UPDATE,"{""value"":3.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}","{""value"":3,""unit"":""in""}"
7715589783655,UPDATE,"{""value"":3.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}","{""value"":3,""unit"":""in""}"
7715589849191,UPDATE,"{""value"":13.7,""unit"":""in""}","{""value"":9.2,""unit"":""in""}","{""value"":3.4,""unit"":""in""}"
7715589881959,UPDATE,"{""value"":13.625,""unit"":""in""}","{""value"":9.25,""unit"":""in""}","{""value"":3.125,""unit"":""in""}"
7715589914727,UPDATE,"{""value"":13.625,""unit"":""in""}","{""value"":9.25,""unit"":""in""}","{""value"":3.13,""unit"":""in""}"
7715589947495,UPDATE,"{""value"":13.625,""unit"":""in""}","{""value"":9.25,""unit"":""in""}","{""value"":3.13,""unit"":""in""}"
7715590013031,UPDATE,"{""value"":18.625,""unit"":""in""}","{""value"":11.125,""unit"":""in""}","{""value"":3.625,""unit"":""in""}"
7715590078567,UPDATE,"{""value"":18.62,""unit"":""in""}","{""value"":11.12,""unit"":""in""}","{""value"":3.62,""unit"":""in""}"
7715590111335,UPDATE,"{""value"":18.62,""unit"":""in""}","{""value"":11.12,""unit"":""in""}","{""value"":3.62,""unit"":""in""}"
7715590144103,UPDATE,"{""value"":18.62,""unit"":""in""}","{""value"":11.12,""unit"":""in""}","{""value"":3.62,""unit"":""in""}"
7715590176871,UPDATE,"{""value"":15.67,""unit"":""in""}","{""value"":11.81,""unit"":""in""}","{""value"":2.99,""unit"":""in""}"
7715590209639,UPDATE,"{""value"":10.625,""unit"":""in""}","{""value"":8.25,""unit"":""in""}","{""value"":2.75,""unit"":""in""}"
7715590242407,UPDATE,"{""value"":7.38,""unit"":""in""}","{""value"":7.38,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715590307943,UPDATE,"{""value"":7.38,""unit"":""in""}","{""value"":7.38,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715590340711,UPDATE,"{""value"":7.4,""unit"":""in""}","{""value"":7.4,""unit"":""in""}","{""value"":4.2,""unit"":""in""}"
7715590373479,UPDATE,"{""value"":13.625,""unit"":""in""}","{""value"":9.25,""unit"":""in""}","{""value"":3.125,""unit"":""in""}"
7715590406247,UPDATE,"{""value"":7.38,""unit"":""in""}","{""value"":7.38,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715590504551,UPDATE,"{""value"":11.75,""unit"":""in""}","{""value"":5.88,""unit"":""in""}","{""value"":3.69,""unit"":""in""}"
7715590537319,UPDATE,"{""value"":11.8,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":3.8,""unit"":""in""}"
7715590602855,UPDATE,"{""value"":11.75,""unit"":""in""}","{""value"":5.88,""unit"":""in""}","{""value"":3.69,""unit"":""in""}"
7715590635623,UPDATE,"{""value"":11.75,""unit"":""in""}","{""value"":5.88,""unit"":""in""}","{""value"":3.69,""unit"":""in""}"
7715590668391,UPDATE,"{""value"":11.89,""unit"":""in""}","{""value"":5.75,""unit"":""in""}","{""value"":3.39,""unit"":""in""}"
7715590701159,UPDATE,"{""value"":24.6,""unit"":""in""}","{""value"":12.1,""unit"":""in""}","{""value"":3.7,""unit"":""in""}"
7715590733927,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715590766695,UPDATE,"{""value"":12.1,""unit"":""in""}","{""value"":11.4,""unit"":""in""}","{""value"":5,""unit"":""in""}"
7715590832231,UPDATE,"{""value"":12.1,""unit"":""in""}","{""value"":11.5,""unit"":""in""}","{""value"":4.9,""unit"":""in""}"
7715590864999,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715590930535,UPDATE,"{""value"":9.625,""unit"":""in""}","{""value"":8.25,""unit"":""in""}","{""value"":5.25,""unit"":""in""}"
7715590963303,UPDATE,"{""value"":9.625,""unit"":""in""}","{""value"":8.25,""unit"":""in""}","{""value"":5.25,""unit"":""in""}"
7715590996071,UPDATE,"{""value"":9.625,""unit"":""in""}","{""value"":8.25,""unit"":""in""}","{""value"":5.25,""unit"":""in""}"
7715591061607,UPDATE,"{""value"":12.1,""unit"":""in""}","{""value"":11.4,""unit"":""in""}","{""value"":5,""unit"":""in""}"
7715591127143,UPDATE,"{""value"":24.75,""unit"":""in""}","{""value"":12.25,""unit"":""in""}","{""value"":3.62,""unit"":""in""}"
7715591159911,UPDATE,"{""value"":17.6,""unit"":""in""}","{""value"":13.3,""unit"":""in""}","{""value"":6.1,""unit"":""in""}"
7715591192679,UPDATE,"{""value"":18.6,""unit"":""in""}","{""value"":11.1,""unit"":""in""}","{""value"":3.9,""unit"":""in""}"
7715591225447,UPDATE,"{""value"":24.6,""unit"":""in""}","{""value"":12.2,""unit"":""in""}","{""value"":3.7,""unit"":""in""}"
7715591323751,UPDATE,"{""value"":5.1,""unit"":""in""}","{""value"":5,""unit"":""in""}","{""value"":5,""unit"":""in""}"
7715591356519,UPDATE,"{""value"":5.1,""unit"":""in""}","{""value"":5,""unit"":""in""}","{""value"":5,""unit"":""in""}"
7715591389287,UPDATE,"{""value"":5.1,""unit"":""in""}","{""value"":5,""unit"":""in""}","{""value"":5,""unit"":""in""}"
7715591422055,UPDATE,"{""value"":5.1,""unit"":""in""}","{""value"":5,""unit"":""in""}","{""value"":5,""unit"":""in""}"
7715591454823,UPDATE,"{""value"":5.1,""unit"":""in""}","{""value"":5,""unit"":""in""}","{""value"":5,""unit"":""in""}"
7715591520359,UPDATE,"{""value"":8.6,""unit"":""in""}","{""value"":5.6,""unit"":""in""}","{""value"":5.3,""unit"":""in""}"
7715591553127,UPDATE,"{""value"":5.1,""unit"":""in""}","{""value"":5,""unit"":""in""}","{""value"":5,""unit"":""in""}"
7715591585895,UPDATE,"{""value"":8.6,""unit"":""in""}","{""value"":5.6,""unit"":""in""}","{""value"":5.4,""unit"":""in""}"
7715591651431,UPDATE,"{""value"":5.88,""unit"":""in""}","{""value"":5.69,""unit"":""in""}","{""value"":3.88,""unit"":""in""}"
7715591684199,UPDATE,"{""value"":7.9,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715591749735,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.8,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715591782503,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.7,""unit"":""in""}"
7715591815271,UPDATE,"{""value"":7.9,""unit"":""in""}","{""value"":7.4,""unit"":""in""}","{""value"":4.9,""unit"":""in""}"
7715591848039,UPDATE,"{""value"":5.88,""unit"":""in""}","{""value"":5.69,""unit"":""in""}","{""value"":3.88,""unit"":""in""}"
7715591880807,UPDATE,"{""value"":14.4,""unit"":""in""}","{""value"":10.7,""unit"":""in""}","{""value"":5,""unit"":""in""}"
7715591913575,UPDATE,"{""value"":11.7,""unit"":""in""}","{""value"":11.5,""unit"":""in""}","{""value"":5.3,""unit"":""in""}"
7715591979111,UPDATE,"{""value"":11.8,""unit"":""in""}","{""value"":11.5,""unit"":""in""}","{""value"":5.3,""unit"":""in""}"
7715592011879,UPDATE,"{""value"":11.7,""unit"":""in""}","{""value"":11.5,""unit"":""in""}","{""value"":5.3,""unit"":""in""}"
7715592044647,UPDATE,"{""value"":11.8,""unit"":""in""}","{""value"":11.5,""unit"":""in""}","{""value"":5.3,""unit"":""in""}"
7715592077415,UPDATE,"{""value"":11.7,""unit"":""in""}","{""value"":11.5,""unit"":""in""}","{""value"":5.2,""unit"":""in""}"
7715592142951,UPDATE,"{""value"":11.7,""unit"":""in""}","{""value"":7.6,""unit"":""in""}","{""value"":4.7,""unit"":""in""}"
7715592175719,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.8,""unit"":""in""}","{""value"":4.7,""unit"":""in""}"
7715592241255,UPDATE,"{""value"":12.1,""unit"":""in""}","{""value"":11.5,""unit"":""in""}","{""value"":5,""unit"":""in""}"
7715592306791,UPDATE,"{""value"":7.8,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.6,""unit"":""in""}"
7715592339559,UPDATE,"{""value"":7.7,""unit"":""in""}","{""value"":7.7,""unit"":""in""}","{""value"":4.7,""unit"":""in""}"
7715592372327,UPDATE,"{""value"":9.8,""unit"":""in""}","{""value"":7.3,""unit"":""in""}","{""value"":4.4,""unit"":""in""}"
7715592405095,UPDATE,"{""value"":5.88,""unit"":""in""}","{""value"":5.69,""unit"":""in""}","{""value"":3.88,""unit"":""in""}"
7715592437863,UPDATE,"{""value"":7.88,""unit"":""in""}","{""value"":7.75,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715592470631,UPDATE,"{""value"":5.9,""unit"":""in""}","{""value"":5.7,""unit"":""in""}","{""value"":5.6,""unit"":""in""}"
7715596796007,UPDATE,"{""value"":30.5,""unit"":""in""}","{""value"":30.5,""unit"":""in""}","{""value"":30,""unit"":""in""}"
7715597254759,UPDATE,"{""value"":32,""unit"":""in""}","{""value"":32,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715597811815,UPDATE,"{""value"":38.125,""unit"":""in""}","{""value"":38.125,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715607281767,UPDATE,"{""value"":32,""unit"":""in""}","{""value"":20,""unit"":""in""}","{""value"":10,""unit"":""in""}"
7715670622311,UPDATE,"{""value"":8,""unit"":""in""}","{""value"":8.25,""unit"":""in""}","{""value"":6.5,""unit"":""in""}"
7715671113831,UPDATE,"{""value"":22,""unit"":""in""}","{""value"":19,""unit"":""in""}","{""value"":37,""unit"":""in""}"
7715337011303,UPDATE,"{""value"":7,""unit"":""in""}","{""value"":7,""unit"":""in""}","{""value"":5.75,""unit"":""in""}"
