sku,vendor,ptype,price,lb,usd_lb,teto_lb,handle,variant_id,product_id
SNDN-ECO-FPVKT-SMTW,Sanco,Miscellaneous Parts,393.76,0.4,984.4,13.27,2-valves-per-kit-heat-pump-cold-inlet-and-hot-outlet-opens-at-35f-closes-at-40f-during-power-outage,44351363809383,7715765616743
WOOD-67BX,"Woodford Manufacturing Company, LLC",Hydrant Repair Parts & Accessories,393.28,0.15,2621.9,13.25,65-67-box-assembly-bubble-door,44353496809575,7716842766439
ROHL-LV195L-STN/TO,Rohl,Volume Control Trims,392.92,1.0,392.9,13.24,meda-trim-for-volume-control-and-diverter-in-satin-nickel,44351361351783,7715764371559
MOEN-UT2843EPBL,Moen,Tub-Shower Trim Sets,392.81,1.0,392.8,13.24,moen-glyde-m-core-2-series-eco-performance-1-handle-tub-and-shower-trim-kit-in-matte-black-valve-sold-separately,44350994645095,7715592044647
CPPF-250.075-TEE,Mueller Streamline,Press Fittings - Copper (CTS),391.5,1.63,240.2,13.19,2-1-2-x-2-1-2-x-3-4-copper-press-fittings-tee-p-x-p-x-p,44351137415271,7715652763751
GVLF-476-050.100-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,390.44,0.34,1148.4,13.16,1-2-male-adapter-316-stainless-steel-press-gvlf-476-050-100-e-316,44353402896487,7716758224999
GVLF-476-075.125-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,390.44,0.5,780.9,13.16,3-4x1-1-4prs-male-adapter-316-stainless-steel-press,44353403027559,7716758356071
GVLF-476-100.125-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,390.44,0.34,1148.4,13.16,1x1-1-4-male-adapter-316-stainless-steel-press,44353403125863,7716758454375
GVLF-476-100.150-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,390.44,0.34,1148.4,13.16,1x1-1-2-male-adapter-316-stainless-steel-press,44353403158631,7716758487143
GERB-D460076BN,Gerber,Rain Heads,390.42,1.9,205.5,13.16,drench-round-10-1-function-rain-showerhead-1-75gpm-brushed-nickel,44350713856103,7715424370791
MILW-3497-22,Milwaukee Tools,Combo Kits (M12),390.27,0.73,534.6,13.15,m12-fuel-2-tool-combo-kit,44350916526183,7715537584231
VEGA-28840,Viega,Press Fittings - Gas,388.5,0.95,408.9,13.09,4-x-1-1-2-ftg-ips-p-coupling-street-reducer-megapress-g,44353453064295,7716801151079
MLWV-590T-100,Milwaukee Valve,Globe Valves,387.01,1.8,215.0,13.04,1-fip-x-fip-bronze-globe-valve-150-swp-300-wog-rising-stem-ptfe-seat-tfe-disc,44350950604903,7715564028007
WOOD-65C-6,"Woodford Manufacturing Company, LLC",Freezeless Hydrants,387.0,1.51,256.3,13.04,model-65-freezeless-hydrants-sweat-3-4-connection-wall-depth-6,44353496645735,7716842602599
VEGA-28845,Viega,Press Fittings - Gas,385.88,0.95,406.2,13.0,4x2-ftg-ips-p-coupling-street-reducer-megapress-g,44353453097063,7716801183847
WATT-6550791,Watts,"Mixing Valve - Lead Free - 1/2""",385.32,1.7,226.7,12.99,1-2-lead-free-thermostatic-mixing-valve-press-x-press-adjustable-temperature-range-80-120-f,44353489666151,7716836212839
DELT-T24859,Delta,Pressure Balance Valve Trims,385.2,1.0,385.2,12.98,delta-trinsic-contemporary-two-handle-monitor-14-series-valve-trim-with-3-setting-integrated-diverter-chrome,44350583439463,7715375480935
HGRO-04815670,Hansgrohe,Tub Spouts,385.2,0.6,642.0,12.98,hansgrohe-locarno-tub-spout-with-diverter-in-matte-black,44350758322279,7715454091367
VEGA-28780,Viega,Press Fittings - Gas,384.72,0.95,405.0,12.97,4x4-p-p-coupling-megapress-g,44353452507239,7716800659559
VEGA-28850,Viega,Press Fittings - Gas,382.45,0.95,402.6,12.89,4-x-2-1-2-ftg-ips-p-coupling-street-reducer-megapress-g,44353453129831,7716801216615
FLOS-FS3/4H-90,FloodStop,Leak Detection Valves,382.27,0.6,637.1,12.88,floodstop-washing-machine-kit-with-two-3-4-90-degree-valves,44350697635943,7715413393511
DXVF-D35120781.100,DXV,Hand Shower Heads,382.2,0.36,1061.7,12.88,dxv-modulus-single-function-hand-shower-in-polished-chrome,44350686920807,7715405758567
MILW-48-11-1822,Milwaukee Tools,M18 Batteries,380.69,1.5,253.8,12.83,m18-redlithium-xc3-0-battery-2-pack,44350919671911,7715540729959
GVLF-652-200.100,Gruvlok,Gruvlok Copper Fittings,379.68,0.5,759.4,12.8,2-x-1-fitting-reducer-copper-gr-x-swt,44350735188071,7715440525415
GVLF-652-200.125,Gruvlok,Gruvlok Copper Fittings,379.68,0.4,949.2,12.8,2-x-1-1-4-fitting-reducer-copper-gr-x-swt,44350735253607,7715440590951
GVLF-652-200.150,Gruvlok,Gruvlok Copper Fittings,379.68,0.4,949.2,12.8,2-x-1-1-2-fitting-reducer-copper-gr-x-swt,44350735319143,7715440623719
GROH-47.220000,Grohe,Faucet & Tap Parts & Accessories,378.9,0.52,728.7,12.77,3-4-thermostatic-cartridge-in-grohe-chrome,44350729224295,7715435413607
APOL-77CLF-147-01A,Apollo-Conbraco,FIP Ball Valves,377.33,1.83,206.2,12.72,apollo-bronze-2-piece-full-port-ball-valve-with-ss-ball-stem-standard-configuration-1-1-2-2-x-fnpt,44350285545575,7715230580839
VEGA-28875,Viega,Press Fittings - Gas,374.67,0.95,394.4,12.63,2-1-2-x-2-1-2-megapressg-x-flanged-200-psi-zinc-nickel-coated-carbon-steel-hnbr-sealing-element-straight-flange,44353453293671,7716801380455
TOTO-TL230SD-CP,Toto,Single-Hole Faucets,373.86,1.0,373.9,12.6,toto-usa-wyeth-single-hole-faucet-polished-chrome-1-handle-deck-mount,44353398997095,7716754358375
STIE-230865,Stiebel Eltron,Water Heater Connectors,373.5,0.52,718.3,12.59,sk-1-t-mount-bracket,44353372782695,7716729127015
CPPF-250.050-TEE,Mueller Streamline,Press Fittings - Copper (CTS),368.88,1.52,242.7,12.43,2-1-2-x-2-1-2-x-1-2-copper-press-fittings-tee-p-x-p-x-p,44351137316967,7715652665447
VEGA-28855,Viega,Press Fittings - Gas,365.62,0.95,384.9,12.32,4x3-ftg-ips-p-coupling-street-reducer-megapress-g,44353453162599,7716801249383
GVLF-408-200-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,365.12,0.34,1073.9,12.3,2-coupling-repair-316-stainless-steel-press,44353401258087,7716756586599
MILW-2533-21,Milwaukee Tools,Hedge Trimmers,364.29,0.73,499.0,12.28,m12-fuel-8-hedge-trimmer-kit,44350914199655,7715535257703
MOUN-MT953/CHBRZ,Mountain Plumbing Products,Air Switches,362.7,1.0,362.7,12.22,round-classic-waste-disposer-air-switch-with-freedom-mount-champagne-bronze,44350999461991,7715595911271
JOMA-TGG-DFF,Jomar,Balancing Valves,362.62,1.8,201.5,12.22,1-1-4-fip-balance-valve-threaded-connection-variable-orifice,44350836113511,7715489775719
CHEM-600-LTTY,Charlotte Pipe,ChemDrain Fittings,361.78,0.52,695.7,12.19,6-combination-wye-all-hub-cpvc-chemical-drainage-fitting,44350424744039,7715303948391
MILW-3577-21,Milwaukee Tools,Trapsnake,361.77,0.73,495.6,12.19,m12-trapsnake-2-tool-combo-kit,44350916591719,7715537649767
GVLF-7072-300.250-PNTD,Gruvlok,Gruvlok Fittings,361.39,1.56,231.7,12.18,3-x-2-1-2-concentric-reducer-painted-gr-x-gr,44350743642215,7715446587495
VEGA-28760,Viega,Press Fittings - Gas,359.59,0.95,378.5,12.12,3x3-p-fpt-female-adapter-megapress-g,44353452408935,7716800561255
GVLF-479-100.075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,359.36,0.34,1056.9,12.11,1x3-4-female-adapter-316-stainless-steel-press,44353404305511,7716759568487
HGRO-15936181,Hansgrohe,Diverter Valves,358.2,0.9,398.0,12.07,hansgrohe-rough-quattro-green-3-way-diverter-no-shared-function-3-4,44350761140327,7715455336551
HGRO-15724671,Hansgrohe,Pressure Balance Valve Trims,357.3,1.0,357.3,12.04,hansgrohe-ecostat-square-pressure-balance-trim-in-matte-black,44350759108711,7715454812263
HGRO-15739821,Hansgrohe,Pressure Balance Valve Trims,357.3,1.0,357.3,12.04,hansgrohe-ecostat-s-pressure-balance-trim-in-brushed-nickel,44350759305319,7715454976103
MILW-2836-20,Milwaukee Tools,Oscillating Tools (M18),355.33,0.73,486.8,11.97,m18-fuel-oscillating-multi-tool,44350915280999,7715536339047
MOUN-MT745-3/PEW,Mountain Plumbing Products,Decorative Drainage,354.9,1.0,354.9,11.96,dome-style-round-lavatory-drain-with-overflow-ez-click-soft-touch-dome-pewter,44350998970471,7715595485287
VEGA-22303,Viega,Press Fittings - Copper (CTS),354.62,1.48,239.6,11.95,2-1-2-x-2-1-2-x-1-2-p-p-p-tee-reducing-propress,44353444577383,7716793057383
HONE-L4006E1117/U,Resideo,Aquastats & Wells,354.42,1.4,253.2,11.94,high-limit-aquastat-controller-range-100-240-f-3-4-in-npt-manual-reset-spst-contacts-break-on-temperature-rise,44351316263015,7715738812519
ASFC-TU018.508.295,American Standard,Tub-Shower Trim Sets,352.86,1.0,352.9,11.89,edgemere-1-8-gpm-6-8-l-min-tub-and-shower-trim-kit-with-water-saving-showerhead-double-ceramic-pressure-balance-cartridge-with-lever-handle-brushed-nickel,44350266966119,7715221864551
GVLF-476-050.075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,352.42,0.34,1036.5,11.88,1-2-male-adapter-316-stainless-steel-press,44353402863719,7716758192231
GVLF-471-100-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,352.12,0.5,704.2,11.87,1-45-elbow-316-stainless-steel-press,44353402110055,7716757438567
MLWV-1182-100,Milwaukee Valve,Gate Valves,350.94,1.44,243.7,11.83,1-fip-x-fip-bronze-gate-valve-300-swp-1000-wog-non-rising-stem-cu-ni-seat-solid-wedge-disc,44350948573287,7715562258535
MILW-49-56-9285,Milwaukee Tools,Carbide Hole Saws,348.8,1.37,254.6,11.75,8-piece-big-hawg-with-carbide-teeth-kit,44350945919079,7715560161383
MILW-49-22-0130,Milwaukee Tools,Selfeed & Switchblade,348.7,0.48,726.5,11.75,contractors-selfeed-bit-kit-7-piece,44350939332711,7715555803239
PVCF-400-MA-SCH80,Charlotte Pipe,PVC SCH 80 Fittings,346.5,0.52,666.3,11.68,4-pvc-sch80-male-adapter-socket-x-mpt,44350472978535,7715337175143
DELT-T11859-CZ,Delta,Diverter Valve Trims,346.5,1.47,235.7,11.68,delta-trinsic-3-setting-2-port-diverter-trim-champagne-bronze,44350573969511,7715371909223
HONE-TB7220U1012/U,Resideo,Programmable Thermostats,345.92,0.81,427.1,11.66,commercialpro-7000-programmable-thermostat,44351325470823,7715744481383
VEGA-28600,Viega,Press Fittings - Gas,345.7,0.95,363.9,11.65,2-1-2-x-2-1-2-p-p-90-deg-elbow-megapress-g,44353451524199,7716799676519
VEGA-28615,Viega,Press Fittings - Gas,345.7,0.95,363.9,11.65,2-1-2-x-2-1-2-p-ftg-ips-90-deg-elbow-street-megapress-g,44353451622503,7716799774823
VEGA-28630,Viega,Press Fittings - Gas,345.7,0.95,363.9,11.65,2-1-2-x-2-1-2-p-p-45-deg-elbow-megapress-g,44353451720807,7716799873127
VEGA-28645,Viega,Press Fittings - Gas,345.7,0.95,363.9,11.65,2-1-2-x-2-1-2-p-ftg-ips-45-deg-elbow-street-megapress-g,44353451819111,7716799971431
MOEN-T2191BL,Moen,Tub-Shower Trim Sets,344.58,1.43,241.0,11.61,moen-align-single-handle-posi-temp-valve-trim-kit-in-matte-black-valve-sold-separately,44350986420327,7715584933991
MILW-2429-20,Milwaukee Tools,Band Saws (M12),344.33,0.73,471.7,11.6,m12-sub-compact-band-saw-tool-only,44350913511527,7715534569575
MLWV-1151-112,Milwaukee Valve,Gate Valves,343.73,1.44,238.7,11.58,1-1-2-fip-x-fip-bronze-gate-valve-150-swp-300-wog-rising-stem-bronze-seat-solid-wedge-disc,44350948474983,7715562192999
VEGA-20710,Viega,Press Fittings - Copper (CTS),342.28,1.29,265.3,11.53,3x2-p-p-reducer-propress,44353442054247,7716791091303
GROH-29.038001,Grohe,Freestanding Tub Valves,341.72,0.9,379.7,11.52,floor-mounted-tub-faucet-rough-in-valve,44350725029991,7715432005735
VEGA-20705,Viega,Press Fittings - Copper (CTS),341.42,1.25,273.1,11.51,3-x-1-1-2-p-p-reducer-propress,44353441955943,7716790992999
HONE-Y8610U4001/U,Resideo,Gas Ignition Components,340.89,0.2,1704.4,11.49,150-kbtuh-intermittent-pilot-retrofit-kit,44351337660519,7715751198823
GVLF-467-100-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,339.76,0.34,999.3,11.45,1-90-elbow-street-316-stainless-steel-press,44353401520231,7716756848743
GVLF-468-100-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,339.76,0.34,999.3,11.45,1-90-elbow-316-stainless-steel-press,44353401684071,7716757012583
MILW-48-11-1881,Milwaukee Tools,M18 Batteries,339.47,1.5,226.3,11.44,m18-redlithium-forge-xc8-0-battery-pack,44350920032359,7715541057639
AMAC-125-74758-11,A.Y. McDonald Industries,Water Service Fittings,339.44,1.0,339.4,11.44,1-1-4-straight-ranger-coupling,44350227775591,7715202826343
VEGA-57248,Viega,Press Jaws,339.36,0.9,377.1,11.44,1-2-steel-standard-jaw-for-pressgun-6-standard-tool-stainless-steel-pipe,44353473380455,7716821074023
ROHL-738EG,Rohl,Basket Strainers,339.3,0.89,381.2,11.43,basket-strainer-in-english-gold,44351361253479,7715764273255
MOUN-BWO40S22A2/PN,Mountain Plumbing Products,Tub Drains,337.35,1.45,232.7,11.37,schedule-40-abs-cable-operated-bath-waste-overflow-drain-with-patented-flexible-overflow-neck-for-12-to-22-tub-depths-polished-nickel,44350996185191,7715593388135
GVLF-479-100.050-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,336.31,0.34,989.1,11.33,1x1-2-female-adapter-316-stainless-steel-press,44353404272743,7716759535719
HGRO-27413671,Hansgrohe,Shower Arms,335.7,1.0,335.7,11.31,hansgrohe-showerarm-raindance-15-in-matte-black,44350765301863,7715456843879
MOEN-TS1322BG,Moen,Body Sprays,335.67,1.0,335.7,11.31,moen-mosaic-round-body-spray-in-brushed-gold,44350992744551,7715590537319
PDWV-800TET-P,Charlotte Pipe,PVC DWV Fittings,334.59,0.81,413.1,11.28,8-pvc-dwv-test-or-cleanout-tee-with-plug-h-x-h-x-fpt,44350458593383,7715323478119
MOUN-BDR20S22-2/BRN,Mountain Plumbing Products,Tub Drains,334.42,1.45,230.6,11.27,schedule-20-1-1-2-tubular-abs-cable-operated-bath-waste-overflow-with-patented-flexible-overflow-neck-for-12-to-22-tub-depths-brushed-nickel,44350995562599,7715592831079
MLWV-509T-112,Milwaukee Valve,Check Valves,334.09,1.33,251.2,11.26,1-1-2-fip-x-fip-bronze-check-valve-125-swp-200-wog-horizonatal-swing-bronze-seat-tfe-disc,44350950015079,7715563503719
MOEN-UT2842EPBL,Moen,Shower Trim Sets,333.67,1.0,333.7,11.24,moen-glyde-m-core-2-series-eco-performance-1-handle-shower-trim-kit-in-matte-black-valve-sold-separately,44350994481255,7715591913575
HONE-TH8321WF1001/U,Resideo,Smart Thermostats,333.67,0.5,667.3,11.24,wi-fi-visionpro-8000-for-residential-or-commercial-use-stages-up-to-up-to-3-heat-2-cool,44351327436903,7715745824871
DELT-T11859-BL,Delta,Diverter Valve Trims,333.0,1.47,226.5,11.22,delta-trinsic-3-setting-2-port-diverter-trim-matte-black,44350573936743,7715371876455
GVLF-474-100.050-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,332.01,0.5,664.0,11.19,1x1-2-fitting-reducer-316-stainless-steel-press,44353402568807,7716757897319
GVLF-474-100.075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,332.01,0.5,664.0,11.19,1x3-4-fitting-reducer-316-stainless-steel-press,44353402601575,7716757930087
HONE-THX321WFS2001W/U,Resideo,Smart Thermostats,329.73,0.7,471.0,11.11,t10-pro-smart-with-redlink-thermostat-kit-with-sensor,44351327731815,7715746119783
MILW-2579-20,Milwaukee Tools,Transfer Pumps (M12),328.84,0.73,450.5,11.08,m12-stick-transfer-pump,44350914363495,7715535421543
HONE-FT09RS-1A,Resideo,Water Filters,327.74,1.44,227.6,11.04,red-bronze-filter-bowl-for-sizes-1-2-in-1-1-4-in,44351312232551,7715737272423
GVLF-660-250,Gruvlok,Gruvlok Copper Fittings,327.19,1.0,327.2,11.03,2-1-2-cap-copper-gr,44350735777895,7715441016935
DURA-0711500008,Duravit,Wall-Mount Sinks,326.62,1.0,326.6,11.01,duravit-happy-d-2-19-5-8-rectangular-wall-mounted-sink-in-white-with-single-faucet-hole,44350672994407,7715401302119
HONE-VWS02Y-1,Resideo,Leak Detection Valves,325.56,0.6,542.6,10.97,l5-wifi-actuator-with-1-in-npt-ball-valve,44351336710247,7715750838375
PRIE-C-634RB1,"PRIER Products, Inc.",Hydrant Repair Parts & Accessories,325.29,0.15,2168.6,10.96,prier-brass-heavy-round-commercial-wall-hydrant-box,44351284019303,7715720396903
DELT-RP90544BL,Delta,Tub & Shower Repair Parts,324.72,0.52,624.5,10.94,delta-extension-kit-17t-integrated-diverter-matte-black,44350573772903,7715371712615
AXIM-HN-3,Axiom,Expansion Tanks (Heating),324.7,0.8,405.9,10.94,expansion-tank-wall-bracket-pro-kit-with-etv-1,44350332665959,7715245752423
MILW-48-11-1850,Milwaukee Tools,M18 Batteries,323.52,1.5,215.7,10.9,m18-redlithium-xc5-0-extended-capacity-battery-pack,44350919835751,7715540861031
T&SB-016647-45,T&S Brass & Bronze Works,Faucet & Tap Parts & Accessories,322.63,0.52,620.4,10.87,chekpoint-sensor-faucet-control-module-blue-or-gray,44353375273063,7716731322471
DELT-T11859-SS,Delta,Diverter Valve Trims,321.3,1.46,220.1,10.83,delta-trinsic-3-setting-2-port-diverter-trim-stainless,44350574002279,7715371941991
DELT-T11959-SS,Delta,Diverter Valve Trims,321.3,1.47,218.6,10.83,delta-trinsic-6-setting-3-port-diverter-trim-stainless,44350574166119,7715372105831
VEGA-28820,Viega,Press Fittings - Gas,319.84,0.95,336.7,10.78,3-x-1-1-4-ftg-ips-p-coupling-street-reducer-megapress-g,44353452769383,7716800921703
VEGA-28825,Viega,Press Fittings - Gas,319.84,0.95,336.7,10.78,3-x-1-1-2-ftg-ips-p-coupling-street-reducer-megapress-g,44353452802151,7716800954471
ROHL-R45,Rohl,Shower and Tub-Shower Valves,319.8,0.9,355.3,10.78,1-2-therm-pressure-balance-rough-in-valve-with-up-to-5-functions-npt-or-sweat-connection,44351361777767,7715764568167
MILW-2951-20,Milwaukee Tools,Radios & Speakers,319.56,0.73,437.8,10.77,m12-radio-charger,44350915969127,7715537027175
ZURN-Z871C4-XL,Zurn,Medical and Laboratory Faucets,319.14,1.0,319.1,10.76,aquaspec-deck-mount-gooseneck-faucet-with-2-2-gpm-pressure-compensating-aerator-8-spout-4-wrist-blade-handles,44353501134951,7716847026279
GVLF-479-075.100-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,319.02,0.34,938.3,10.75,3-4x1-female-adapter-316-stainless-steel-press,44353404174439,7716759437415
HONE-L4006H1004/U,Resideo,Aquastats & Wells,318.15,1.1,289.2,10.72,aquastat-breaks-on-rise-100-240f-range-240f-factory-stop-manual-reset-less-well,44351316721767,7715738943591
MOEN-UT2842EPBN,Moen,Shower Trim Sets,316.95,1.0,316.9,10.68,moen-glyde-m-core-2-series-eco-performance-1-handle-shower-trim-kit-in-brushed-nickel-valve-sold-separately,44350994546791,7715591979111
HONE-L4006E1042/U,Resideo,Aquastats & Wells,316.77,1.4,226.3,10.68,high-limit-aquastat-controller-range-130-270-f-manual-reset-8-5-in-capillary-length-spst-contacts-break-on-temperature-rise,44351316131943,7715738681447
PVCF-400-TEE-SCH80,Charlotte Pipe,PVC SCH 80 Fittings,316.35,0.52,608.4,10.66,4-pvc-sch80-tee-all-socket,44350473044071,7715337240679
VEGA-28830,Viega,Press Fittings - Gas,316.25,0.95,332.9,10.66,3x2-ftg-ips-p-coupling-street-reducer-megapress-g,44353452998759,7716801085543
VEGA-28835,Viega,Press Fittings - Gas,316.25,0.95,332.9,10.66,3-x-2-1-2-ftg-ips-p-coupling-street-reducer-megapress-g,44353453031527,7716801118311
HONE-TH9320WF5003/U,Resideo,Smart Thermostats,316.0,0.65,486.2,10.65,wifi-9000-color-touchscreen-thermostat,44351327469671,7715745857639
GVLF-476-100.075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,315.58,0.34,928.2,10.64,1x3-4-male-adapter-316-stainless-steel-press,44353403093095,7716758421607
GROH-47.853000,Grohe,Faucet & Tap Parts & Accessories,315.0,0.52,605.8,10.62,thermostatic-control-unit-in-grohe-chrome,44350729420903,7715435577447
GVLF-7076-250.200-PNTD,Gruvlok,Gruvlok Fittings,313.8,1.2,261.5,10.58,2-1-2-x-2-male-adapter-painted-gr-x-mpt,44350745280615,7715447865447
VEGA-28740,Viega,Press Fittings - Gas,313.51,0.95,330.0,10.57,2-1-2-x-2-1-2-p-mpt-male-adapter-megapress-g,44353452277863,7716800430183
GEBE-151.551.HM.1,Geberit,Tub Drains,313.5,1.45,216.2,10.56,hard-coat-oil-rubbed-bronze-metal-trim-kit-with-handle-and-plunger-for-turn-control-bath-waste-and-overflow,44350709104743,7715420438631
GVLF-479-075.050-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,313.27,0.5,626.5,10.56,3-4x1-2-female-adapter-316-stainless-steel-press,44353404141671,7716759404647
MOEN-T2191BN,Moen,Pressure Balance Valve Trims,313.19,1.0,313.2,10.55,moen-align-single-handle-posi-temp-valve-trim-kit-in-brushed-nickel-valve-sold-separately,44350986453095,7715584966759
DELT-52688-BL,Delta,Multi-Function Shower Heads,311.85,1.55,201.2,10.51,delta-universal-h2okinetic-3-setting-raincan-shower-head-matte-black,44350534189159,7715358867559
PVCF-400-VS/FLG-SCH80,Charlotte Pipe,PVC SCH 80 Fittings,311.48,0.52,599.0,10.5,4-pvc-sch80-van-stone-flange-socket,44350473404519,7715337306215
HONE-S87C1030/U,Resideo,Gas Ignition Components,311.33,0.2,1556.6,10.49,direct-spark-ignition-control-two-rod-with-21-second-trial-and-lockout-time,44351323897959,7715743301735
VEGA-20695,Viega,Press Fittings - Copper (CTS),308.56,0.99,311.7,10.4,2-1-2-x-1-1-2-p-p-reducer-propress,44353441792103,7716790829159
FLOS-FS3/8C,FloodStop,Leak Detection Valves,307.81,0.6,513.0,10.37,floodstop-toilet-dishwasher-kit-with-3-8-compression-valve,44350697701479,7715413459047
GVLF-LUBE-10OZ,Gruvlok,Gruvlok Fittings,307.62,0.7,439.5,10.37,10oz-lubricant-extreme-temp,44350753996903,7715452223591
GVLF-476-075.100-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,307.51,0.34,904.4,10.36,3-4x1-male-adapter-316-stainless-steel-press,44353402994791,7716758323303
DURA-2376650000,Duravit,Wall-Mount Sinks,307.12,1.0,307.1,10.35,duravit-soleil-by-starck-25-5-8-rectangular-wall-mounted-sink-in-white-with-single-faucet-hole-and-with-overflow,44350684790887,7715403628647
